ID,Name,threshold,IndMean,IndMax,SpeciesMean,SpeciesMeanMax,Species,LogMass,Device,DeviceAttachment,total_min,high_min,med_min,low_min,rest_min,prop_high,prop_med,prop_low,prop_rest
B1,Clemente_Echidna,active,0.221644783264792,0.972427121661242,0.222571418413449,0.972427121661242,Short-beaked echidna,3.51,LIS302DL,Back,0.192833333333333,5e-04,0.003,0.097,0.0923333333333333,0.00259291270527226,0.0155574762316335,0.503025064822818,0.478824546240277
B2,Clemente_Echidna,active,0.275780333783617,0.907779725919336,0.222571418413449,0.972427121661242,Short-beaked echidna,3.51,LIS302DL,Back,0.098,5e-04,0.003,0.0595,0.035,0.00510204081632653,0.0306122448979592,0.607142857142857,0.357142857142857
barb,Dickinson_Goat,active,0.165584184476844,1.53270151207817,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar,7.98333333333333,0,0.0283333333333333,5.045,2.91,0,0.00354906054279749,0.631941544885177,0.364509394572025
bern,Dickinson_Ibex,active,0.140168973399195,1.81977800383452,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar,9.81166666666667,0,0.00333333333333333,3.715,6.09333333333333,0,0.000339731612026499,0.378630881603533,0.62102938678444
bett,Dickinson_Goat,active,0.149519537869135,2.0087574436063,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar,6.145,0.00166666666666667,0.0116666666666667,4.60333333333333,1.52833333333333,0.00027122321670735,0.00189856251695145,0.749118524545701,0.24871168972064
Big_Cahuna_Collar3,Annett_Kangaroo,active,0.148673279170175,2.61072965279831,0.148482106857539,3.62939385493296,"Red Kangaroo, Western Grey Kangaroo",4.65,Axivity,Collar,94.142,0,0.0106666666666667,22.5486666666667,71.5826666666667,0,0.000113304015919214,0.239517608152224,0.760369087831857
Cayless,Gaschk_Quoll,active,0.343156185123109,3.61963648756053,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back,56.212,0.003,0.0316666666666667,19.7106666666667,36.4666666666667,5.33693873194336e-05,0.000563343532816243,0.350648734552527,0.648734552527337
cc16_352a_A_25Hz,Minasandra_Hyena,active,0.263996612566341,4.30602929022976,0.281375808638532,4.30602929022976,Spotted hyenas,4.57,,Collar,179.88,0.00866666666666667,0.0433333333333333,70.5333333333333,109.294666666667,4.81802683270328e-05,0.000240901341635164,0.392113260692313,0.607597657697724
cc16_352b_A_25Hz,Minasandra_Hyena,active,0.294279888586709,4.0294255774819,0.281375808638532,4.30602929022976,Spotted hyenas,4.57,,Collar,656.503333333333,0.00466666666666667,0.0406666666666667,248.562666666667,407.895333333333,7.10836705576514e-06,6.19443414859534e-05,0.378616000934243,0.621314946357216
cc16_354a_A_25Hz,Minasandra_Hyena,active,0.267613000678406,4.04076214692162,0.281375808638532,4.30602929022976,Spotted hyenas,4.57,,Collar,602.053333333333,0.00266666666666667,0.052,208.660666666667,393.338,4.4292864419542e-06,8.63710856181069e-05,0.346581698188422,0.653327501439518
cc16_360a_A_25Hz,Minasandra_Hyena,active,0.315884802961766,3.13131066602403,0.281375808638532,4.30602929022976,Spotted hyenas,4.57,,Collar,628.210666666667,0,0.0273333333333333,199.662,428.521333333333,0,4.3509820484848e-05,0.317826504060209,0.682129986119306
cc16_366a_A_25Hz,Minasandra_Hyena,active,0.265104738399435,4.08075048921051,0.281375808638532,4.30602929022976,Spotted hyenas,4.57,,Collar,618.552666666667,0.00133333333333333,0.0393333333333333,191.278666666667,427.233333333333,2.1555696146596e-06,6.35893036324581e-05,0.309235861349451,0.690698393777302
Chadwick,Sparkes_Koala,active,0.288147173618697,1.30896040830814,0.237612777816358,3.12307625086235,Koala (Queensland),3.84,Axivity,,0.0246666666666667,0,0,0.02,0.00466666666666667,0,0,0.810810810810811,0.189189189189189
champ,HarveyCaroll_Pangolin,active,0.263568523758158,0.622236818891416,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back,0.282666666666667,0,0.001,0.256333333333333,0.0253333333333333,0,0.0035377358490566,0.906839622641509,0.089622641509434
Cho,Smit_Cat,active,0.171845321961147,3.62862939941757,0.18627024369517,4.53365224709051,Domestic cat,3.6,,Collar,8.64933333333334,0.00266666666666667,0.0146666666666667,1.738,6.894,0.000308308925543394,0.00169569909048867,0.200940342222907,0.79705564976106
cindy1,HarveyCaroll_Pangolin,active,0.147000938812473,0.419554211049303,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back,0.433666666666667,0,0,0.300333333333333,0.133333333333333,0,0,0.692544196771714,0.307455803228286
cindy2,HarveyCaroll_Pangolin,active,0.157544594379779,0.393127689998027,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back,0.341333333333333,0,0,0.224333333333333,0.117,0,0,0.6572265625,0.3427734375
Coco_1,Galea_Cat,active,0.14764973225939,2.70498039922332,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest,54.4536666666667,0,0.00366666666666667,6.37433333333333,48.0756666666667,0,6.73355329607434e-05,0.117059763346209,0.882872901120831
dais,Dickinson_Ibex,active,0.190940800158549,2.13171468534998,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar,7.39333333333333,0,0.0116666666666667,4.86166666666667,2.52,0,0.00157799819657349,0.657574391343553,0.340847610459874
dakari,HarveyCaroll_Pangolin,active,0.176516415830776,1.09182610555002,0.193305356657718,1.09182610555002,African Pangolin,3.93,,Back,0.703333333333333,0.001,0.00166666666666667,0.621333333333333,0.0793333333333333,0.0014218009478673,0.0023696682464455,0.883412322274882,0.112796208530806
devi,Dickinson_Goat,active,0.109192403694322,1.41943788525671,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar,4.375,0,0.00333333333333333,2.04333333333333,2.32833333333333,0,0.000761904761904762,0.467047619047619,0.532190476190476
Disgrace,Gaschk_Quoll,active,0.289367397079902,3.75546232751684,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back,28.5966666666667,0.00133333333333333,0.0113333333333333,6.781,21.803,4.6625480825271e-05,0.000396316587014804,0.237125539107122,0.762431518825038
Dwayne,Sparkes_Koala,active,0.291082211519376,1.17778468929103,0.237612777816358,3.12307625086235,Koala (Queensland),3.84,Axivity,,0.0703333333333333,0,0,0.047,0.0233333333333333,0,0,0.66824644549763,0.33175355450237
eliz,Dickinson_Ibex,active,0.165156085796322,3.30763817401556,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar,8.24333333333333,0.00333333333333333,0.0116666666666667,4.14666666666667,4.08166666666667,0.000404367165386171,0.0014152850788516,0.503032753740396,0.495147594015366
elli,Dickinson_Ibex,active,0.1868279096412,2.09634394850059,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar,8.87333333333333,0,0.015,6.69333333333333,2.165,0,0.00169045830202855,0.754320060105184,0.243989481592787
Elsa,Sparkes_Koala,active,0.180674696445742,3.12307625086235,0.237612777816358,3.12307625086235,Koala (Queensland),3.84,Axivity,,3.438,0.001,0.000666666666666667,2.36166666666667,1.07466666666667,0.00029086678301338,0.000193911188675587,0.686930385883265,0.312584836145046
F1,Dunford_Cat,active,0.147842344039268,0.547995287915946,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar,0.39625,0,0,0.259166666666667,0.137083333333333,0,0,0.654048370136698,0.345951629863302
F2,Dunford_Cat,active,0.316976347372407,1.47604396264321,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar,0.05875,0.0025,0.00583333333333333,0.04125,0.00916666666666667,0.0425531914893617,0.099290780141844,0.702127659574468,0.156028368794326
F3,Dunford_Cat,active,0.109179741454603,0.323563571237459,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar,0.140416666666667,0,0,0.0370833333333333,0.103333333333333,0,0,0.264094955489614,0.735905044510386
F4,Dunford_Cat,active,0.0976907935390339,0.40010698888545,0.173393965687839,1.47604396264321,Domestic cat,3.6,Daily Diary,Collar,0.3475,0,0,0.0308333333333333,0.316666666666667,0,0,0.0887290167865707,0.911270983213429
Ferrel,Sparkes_Koala,active,0.209133295746806,0.914178614103301,0.237612777816358,3.12307625086235,Koala (Queensland),3.84,Axivity,,0.0626666666666667,0,0,0.0376666666666667,0.025,0,0,0.601063829787234,0.398936170212766
Finn,Annett_Bettong,active,0.299270632033184,6.39260688632133,0.263401713822742,6.39260688632133,Rufous Bettong,3.51,Axivity,,230.995,0.0183333333333333,0.0506666666666667,72.3926666666667,158.533333333333,7.9366797261124e-05,0.000219340966976197,0.313394950828662,0.686306341407101
Flip,Annett_Glider,active,0.196036635575955,3.28868814772696,0.21435025931491,3.28868814772696,Mahogany Glider,2.6,Axivity,Collar,2.06533333333333,0.000666666666666667,0.00366666666666667,0.663333333333333,1.39766666666667,0.000322788896061975,0.00177533892834087,0.321174951581666,0.676726920593932
Frank,Clemente_Echidna,active,0.20791410463685,0.838247438829806,0.222571418413449,0.972427121661242,Short-beaked echidna,3.51,LIS302DL,Back,0.152166666666667,0.00166666666666667,0.004,0.068,0.0785,0.0109529025191676,0.0262869660460022,0.446878422782037,0.515881708652793
Freddie_1,Galea_Cat,active,0.118789641627816,2.13259740269677,0.150302520922489,3.97381567433675,Domestic cat,3.6,Axivity,Chest,55.7026666666667,0,0.000333333333333333,4.60066666666667,51.1016666666667,0,5.98415396031309e-06,0.0825932929602413,0.917400722885798
Gilberta,Annett_Glider,active,0.232663883053864,1.95363691953648,0.21435025931491,3.28868814772696,Mahogany Glider,2.6,Axivity,Collar,2.84866666666667,0,0.000666666666666667,0.740333333333333,2.10766666666667,0,0.000234027615258601,0.259887666744676,0.739878305640066
Gramps_collar2,Annett_Kangaroo,active,0.140381347089981,2.00643830358988,0.148482106857539,3.62939385493296,"Red Kangaroo, Western Grey Kangaroo",4.65,Axivity,Collar,93.163,0,0.00833333333333333,31.5826666666667,61.572,0,8.94489586352236e-05,0.339004397310807,0.660906153730558
Grapes,Gaschk_Quoll,active,0.416443816876177,2.83407682020148,0.349081845581145,3.75546232751684,Northern Quoll,2.69,Axivity,Back,19.7716666666667,0.000333333333333333,0.00566666666666667,10.423,9.34266666666667,1.68591418696788e-05,0.00028660541178454,0.527168507122988,0.472528028323358
