ID,total_min,high_min,med_min,low_min,rest_min,prop_high,prop_med,prop_low,prop_rest,Name
Shillington2,5.66866666666667,0,0.000333333333333333,2.44266666666667,3.22566666666667,0,5.88027754910032e-05,0.430906738798071,0.569034458426438,Gaschk_Quoll
Snowshoe,13.3263333333333,0,0.00966666666666667,7.162,6.15466666666667,0,0.00072538082493309,0.537432151879737,0.46184246729533,Gaschk_Quoll
Sphynx,19.432,0,0.0126666666666667,5.51466666666667,13.9046666666667,0,0.000651845752710306,0.28379305612735,0.715555098119939,Gaschk_Quoll
Tedesco,12.9186666666667,0.00166666666666667,0.00333333333333333,4.36033333333333,8.55333333333334,0.000129012281969243,0.000258024563938487,0.337521932087935,0.662091031066158,Gaschk_Quoll
Unknown QUOLL,98.374,0.001,0.038,32.6996666666667,65.6353333333333,1.01652875759855e-05,0.00038628092788745,0.332401515305535,0.667202038479002,Gaschk_Quoll
Wolfram,62.102,0.00733333333333333,0.0193333333333333,13.961,48.1143333333333,0.00011808530052709,0.000311315792298691,0.224807574635277,0.774763024271897,Gaschk_Quoll
1,39.7888888888889,0,0.00333333333333333,27.8516666666667,11.9338888888889,0,8.37754817090198e-05,0.699986037419715,0.299930187098576,Harris_Sheep
2,34.6,0.000555555555555556,0.00555555555555555,24.9772222222222,9.61666666666667,1.60565189466924e-05,0.000160565189466924,0.721885035324342,0.277938342967245,Harris_Sheep
3,37.2055555555556,0,0.00555555555555555,24.5544444444445,12.6455555555556,0,0.000149320591309542,0.659967149469912,0.339883529938779,Harris_Sheep
4,31.8388888888889,0,0.005,18.2183333333333,13.6155555555556,0,0.000157040656080963,0.572203803873669,0.42763915547025,Harris_Sheep
5,16.4666666666667,0,0.000555555555555556,11.2494444444444,5.21666666666667,0,3.37381916329285e-05,0.683164642375169,0.316801619433198,Harris_Sheep
6,32.3277777777778,0,0,21.9588888888889,10.3688888888889,0,0,0.679257604399381,0.320742395600619,Harris_Sheep
7,30.9388888888889,0.000555555555555556,0.00166666666666667,22.0172222222222,8.91944444444444,1.79565451607111e-05,5.38696354821332e-05,0.711635841264141,0.288292332555216,Harris_Sheep
8,31.5333333333333,0.00166666666666667,0.000555555555555556,21.0511111111111,10.48,5.28541226215645e-05,1.76180408738548e-05,0.667582804792107,0.332346723044397,Harris_Sheep
9,33.9166666666667,0.00111111111111111,0.005,25.045,8.86555555555555,3.27600327600328e-05,0.000147420147420147,0.738427518427519,0.261392301392301,Harris_Sheep
10,25.6333333333333,0.000555555555555556,0.00333333333333333,15.2061111111111,10.4233333333333,2.16731686172518e-05,0.000130039011703511,0.5932162982228,0.406631989596879,Harris_Sheep
S006,2.725,0,0,0.547333333333333,2.17766666666667,0,0,0.20085626911315,0.79914373088685,HARTH_Human
S008,2.79333333333333,0,0,0.508333333333333,2.285,0,0,0.181980906921241,0.818019093078759,HARTH_Human
S009,1.03,0,0,0.994666666666667,0.0353333333333333,0,0,0.965695792880259,0.0343042071197411,HARTH_Human
S010,2.34433333333333,0,0,1.538,0.806333333333333,0,0,0.656050049765392,0.343949950234608,HARTH_Human
S012,2.54966666666667,0,0,0.254333333333333,2.29533333333333,0,0,0.0997516015165381,0.900248398483462,HARTH_Human
S013,2.46066666666667,0,0,0.622,1.83866666666667,0,0,0.252777025196424,0.747222974803576,HARTH_Human
S014,2.44333333333333,0,0,0.459,1.98433333333333,0,0,0.187858117326057,0.812141882673943,HARTH_Human
S015,2.78933333333333,0,0,2.78933333333333,0,0,0,1,0,HARTH_Human
S016,2.36966666666667,0,0,0.496,1.87366666666667,0,0,0.209312139541426,0.790687860458574,HARTH_Human
S017,2.44433333333333,0,0,0.542666666666667,1.90166666666667,0,0,0.222010091367789,0.777989908632211,HARTH_Human
S018,2.14866666666667,0,0,0.735333333333333,1.41333333333333,0,0,0.342227738132175,0.657772261867825,HARTH_Human
S019,1.98633333333333,0,0,0.458333333333333,1.528,0,0,0.230743413324383,0.769256586675617,HARTH_Human
S020,2.47666666666667,0,0,0.495,1.98166666666667,0,0,0.199865410497981,0.800134589502019,HARTH_Human
S021,2.015,0,0,2.015,0,0,0,1,0,HARTH_Human
S022,2.251,0.000333333333333333,0,0.888,1.36266666666667,0.00014808233377758,0,0.394491337183474,0.605360580482748,HARTH_Human
S023,0.917666666666667,0,0,0.678333333333333,0.239333333333333,0,0,0.73919360697421,0.26080639302579,HARTH_Human
S024,1.137,0,0,0.783666666666667,0.353333333333333,0,0,0.689240691879214,0.310759308120786,HARTH_Human
S025,1.545,0,0,1.26933333333333,0.275666666666667,0,0,0.821574973031284,0.178425026968716,HARTH_Human
S026,1.30133333333333,0,0,1.248,0.0533333333333333,0,0,0.959016393442623,0.0409836065573771,HARTH_Human
S027,1.05733333333333,0,0,0.913666666666667,0.143666666666667,0,0,0.864123581336696,0.135876418663304,HARTH_Human
S028,1.10133333333333,0,0,1.02366666666667,0.0776666666666667,0,0,0.929479418886199,0.0705205811138015,HARTH_Human
S029,1.19133333333333,0,0,1.078,0.113333333333333,0,0,0.904868494683828,0.0951315053161724,HARTH_Human
champ,0.282666666666667,0,0.001,0.256333333333333,0.0253333333333333,0,0.0035377358490566,0.906839622641509,0.089622641509434,HarveyCaroll_Pangolin
cindy1,0.433666666666667,0,0,0.300333333333333,0.133333333333333,0,0,0.692544196771714,0.307455803228286,HarveyCaroll_Pangolin
