"samp","mrot_X","drot_X","mrot_Y","drot_Y","mrot_Z","drot_Z","mrot_stX","drot_stX","mrot_stY","drot_stY","mrot_stZ","drot_stZ","mrot_dyX","drot_dyX","mrot_dyY","drot_dyY","mrot_dyZ","drot_dyZ","meanrot_stx","meanrot_sty","meanrot_stz","meanrot_dyx","meanrot_dyy","meanrot_dyz","minrot_stx","minrot_sty","minrot_stz","maxrot_stx","maxrot_sty","maxrot_stz","minrot_dyx","minrot_dyy","minrot_dyz","maxrot_dyx","maxrot_dyy","maxdrot_yz","sdrot_stx","sdrot_sty","sdrot_stz","sdrot_dyx","sdrot_dyy","sdrot_dyz","mroll","droll","mpitch","dpitch","ID","Timestamp","Modifiers"
5802,0.063,0.01,-0.0128923684932784,0.0310422820685817,1.01785557630655,0.0343122103431617,0.0219803921568627,0.00277941176470595,5.55111512312578e-17,1.11022302462516e-16,1.02154448430317,0.00125839337119515,0.0391666666666666,0.00938235294117648,-0.0128923684932785,0.0310422820685817,-0.00284199178898991,0.033887097907347,0.0235245098039215,4.44089209850063e-17,1.02138405279332,0.0262254901960785,-0.000879794861074133,-0.00735351746250252,0.0195098039215686,-5.55111512312578e-17,1.01934179277789,0.0293921568627451,1.66533453693773e-16,1.02377362968037,-0.0293921568627451,-0.024680213088306,-0.0452950484922519,0.0410196078431373,0.055633641397438,0.0156255346239985,0.00271454227374789,6.88168610771685e-17,0.00121376814668989,0.0251426489352956,0.0265379027522301,0.023303159595047,-1.11168225405856,0.00923388068903019,-0.021537290987319,0.00271906766653583,1,"2020-03-04 16:17:21","Low"
1629,0.344,0.21825,-0.0300753396122306,0.0641158920341076,0.921826506988149,0.033118576084843,0.0805098039215686,0.0566225490196075,-5.55111512312578e-17,1.66533453693773e-16,0.976900094299871,0.00601333361384304,0.238480392156863,0.159176470588235,-0.0300753396122306,0.0641158920341076,-0.0441043345775799,0.0350680125263269,0.0816411764705882,-6.10622663543835e-17,0.976721084143033,0.152758823529412,-0.0195995032745012,-0.0262641272681214,0.0186078431372549,-2.22044604925031e-16,0.964403158704005,0.138705882352941,1.11022302462516e-16,0.988684187263723,-0.216411764705882,-0.0648317189628575,-0.112646313653659,0.297254901960784,0.0975588068711677,0.100221890271286,0.0358666046184761,9.84813573271533e-17,0.00588091757446748,0.167117869682167,0.049178841031264,0.0589982235633407,-1.00979449056884,0.00271441378693238,-0.0821855636310336,0.0585204273146272,1,"2020-03-04 13:58:15","Walking"
8644,0.438,0.0155,0.000579923941094018,0.00130217233602403,0.868529598625299,9.12589097068484e-07,0.444078431372549,0,0,1.11022302462516e-16,0.869485217606983,0.002235929083647,-0.00607843137254904,0.0155,0.000579923941094053,0.00130217233602415,-0.000955618981684323,0.00223684167274271,0.444078431372549,3.33066907387548e-17,0.869648964884745,0.00942156862745097,-0.00204940820670928,-0.00270237738244724,0.444078431372549,-5.55111512312578e-17,0.868418313467924,0.444078431372549,1.11022302462516e-16,0.871722077847811,-0.00607843137254904,-0.0525919778795576,-0.0348474851741439,0.055921568627451,0.00187890429135965,0.000111477732116482,0,6.8343887355115e-17,0.00124025615581392,0.0275442228157978,0.0119149750001015,0.00765169791255288,-1.04289232101456,0.00149928395019994,-0.472200413357066,0.00104157125016402,1,"2020-03-04 17:52:05","Resting"
8432,0.375,0,0.0101130058635273,0.032679413405316,0.901331025167192,0.0528346816690259,0.37378431372549,0,-8.32667268468869e-17,5.55111512312582e-17,0.917755345407101,0.00527753494957239,0.0012156862745098,0,0.0101130058635274,0.032679413405316,-0.0136425253125118,0.0506500339711758,0.37378431372549,-9.15933995315755e-17,0.917549351171137,-0.0018843137254902,0.00154740866407608,-0.000375256368137715,0.37378431372549,-2.22044604925031e-16,0.913758737929148,0.37378431372549,0,0.921502945719452,-0.0607843137254902,-0.0245941592083699,-0.0202312637765363,0.0012156862745098,0.0144691163444122,0.0400009909176546,0,5.48498432322344e-17,0.00267969169808355,0.0138636214604987,0.0159856529475325,0.024797734776588,-0.99621537029611,0.00384177839160305,-0.38676739459236,0.00200902950460946,1,"2020-03-04 17:45:01","Resting"
2919,0.5,0,-5.55111512312578e-17,0.00224122148935135,0.812692438749125,3.09039624102336e-06,0.507529411764706,0.002470588235294,-5.55111512312578e-17,5.55111512312578e-17,0.812692438749125,0.000939511697855999,-0.0075294117647059,0.00185294117647062,0,0.00224122148935144,0,0.000942602094096642,0.507467647058824,-3.60822483003176e-17,0.813044716983533,-0.00401764705882352,-0.000840490480097453,-0.000353398547709297,0.505058823529412,-5.55111512312578e-17,0.812692438749125,0.51,0,0.813631950446981,-0.01,-0.00224122148935144,-0.000942602094096642,0.0352352941176471,0,0,0.00157660863034081,2.71649638855283e-17,0.000454029989374392,0.0108892723378933,0.00108313029659133,0.000455513086141538,-1.17543729423617,0.00275777677182987,-0.557723365686964,0.00173255186272403,1,"2020-03-04 14:41:15","Resting"
6557,0,0.063,0.00688620750880989,0.0549410363037298,1.03825877249522,0.0416304059230423,-0.00988235294117647,0.00123529411764703,-8.32667268468869e-17,1.2490009027033e-16,1.02791741112056,0.00325030489062006,0.00988235294117647,0.0623823529411765,0.00688620750880985,0.0549410363037298,0.011455385422152,0.0425519125167452,-0.0103147058823529,-8.04911692853238e-17,1.02785187306766,-0.0117352941176471,0.00591302616307389,0.0108897843370444,-0.0135882352941176,-2.77555756156289e-16,1.02399829730311,-0.00617647058823529,5.55111512312578e-17,1.03143981086123,-0.0568235294117647,-0.0728067522833292,-0.0556029512510141,0.0135882352941176,0.0645147987654121,0.0489730831182683,0.00180463344638093,9.61059548329109e-17,0.00225562050777347,0.0312057371831711,0.038201928214071,0.0321701633795235,-0.914733177632548,0.0296303328675422,0.0096370437603381,0.00120854546522843,1,"2020-03-04 16:42:31","Low"
3087,0.563,0,-5.55111512312578e-17,0.00114066812540204,0.812692438749125,8.00502349962429e-07,0.559294117647059,0,-5.55111512312578e-17,1.38777878078146e-17,0.812692438749125,0.000474960585849948,0.00370588235294123,0,0,0.00114066812540206,0,0.000474160083500465,0.559294117647059,-6.93889390390724e-17,0.812526282641072,0.000555882352941233,0.000399300360556053,0.000165795694983041,0.559294117647059,-1.11022302462516e-16,0.811744119517311,0.559294117647059,-5.55111512312578e-17,0.812692438749125,-0.0592941176470587,0,0,0.00370588235294123,0.00228266658411077,0.000945113482158491,0,2.46614761012133e-17,0.00027863295145702,0.0140872282582487,0.000669932048280519,0.000277925981113999,-1.17543729423617,0.00140356726055013,-0.602761838763037,0.000273044084899032,1,"2020-03-04 14:46:51","Resting"
4621,0.3405,0.062,-0.00454574948496661,0.0502951781000529,0.921986204191477,0.0562013474625108,0.351529411764706,0.00364705882353,-5.55111512312578e-17,2.22044604925031e-16,0.926885187681877,0.00247881236922654,-0.0110294117647059,0.0583529411764706,-0.00454574948496656,0.0502951781000529,-0.00431748594522853,0.052911286122008,0.350739215686275,-4.7184478546569e-17,0.926447957190482,-0.00768921568627453,0.00215945097400011,-0.00131839965891872,0.346666666666667,-1.66533453693773e-16,0.924390097670918,0.352745098039216,1.11022302462516e-16,0.928217103667948,-0.0397450980392157,-0.0300066169805633,-0.0325135857305828,0.0259019607843137,0.0527837230715453,0.0504183735261562,0.00205988080376446,1.00720318557007e-16,0.0014115050121114,0.0287854492279327,0.0306130253760437,0.0266081808412189,-1.13437882398453,0.00196764839955255,-0.362313259772798,0.00360930922179475,1,"2020-03-04 15:37:59","Resting"
5402,0.438,0,0.00912770396359008,0.0167087554153792,0.871120436821984,0.00868100599616617,0.438,0.003705882352941,0,1.66533453693774e-16,0.892860920209508,0.00227845506301605,0,0.00370588235294117,0.00912770396359012,0.0167087554153791,-0.0211709200366045,0.0118142086342196,0.436517647058824,5.55111512312594e-18,0.893259866014444,0.00148235294117647,0.00158145689593548,-0.0102758778414873,0.434294117647059,-1.66533453693773e-16,0.891721793507668,0.438,1.11022302462516e-16,0.897419435928977,0,-0.0415016220688584,-0.028374525770897,0.00370588235294117,0.0111897749999502,0.0374911706849213,0.00177433903242954,9.34102579774477e-17,0.00166460847786708,0.00177433903242962,0.0135771930388143,0.0238015711195056,-1.21424640145096,0.000950490075700028,-0.45480726130201,0.00247017489065776,1,"2020-03-04 16:04:01","Resting"
6967,0,0.063,0.0137152496728987,0.0943779764608734,1.02411756438337,0.0160042178997999,0.0246078431372549,0.00277941176470588,-5.55111512312578e-17,1.11022302462516e-16,1.01975126898796,0.00152467905897002,-0.0202843137254902,0.063,0.0137152496728987,0.0943779764608735,0.0052090530425052,0.0173926825440109,0.0226745098039216,-4.71844785465693e-17,1.01963057665401,0.00242549019607843,0.0150544695484674,0.0044899386805709,0.0134901960784314,-2.22044604925031e-16,1.01805494111544,0.0259607843137255,1.11022302462516e-16,1.02118502601759,-0.0246078431372549,-0.0382538368218178,-0.0815576021595411,0.0996470588235294,0.0961910350894282,0.055316004352726,0.00362452061371889,8.30717225350554e-17,0.000903749939266043,0.0412373293926484,0.0455861985639762,0.0321139557187129,-0.965812464766441,0.00813253302759753,-0.0241100105300387,0.00270581959901187,1,"2020-03-04 16:56:11","Low"
730,0.063,0.063,0.0309512463200167,0.039835650008451,1.04004246491445,0.0266973072442951,0.111764705882353,0.0481421568627453,-5.55111512312578e-17,5.55111512312582e-17,1.01882186158518,0.00861384227785256,-0.0340392156862745,0.0927549019607843,0.0309512463200168,0.0398356500084509,0.0204830991663033,0.0413692359584571,0.105404901960784,-6.66133814775094e-17,1.01752590349273,-0.0457049019607843,0.0316204953266099,0.0312023963380656,0.0552941176470588,-1.66533453693773e-16,1.00578297143117,0.137372549019608,5.55111512312578e-17,1.02580402894776,-0.128921568627451,-0.0671341119472444,-0.0353940657122768,0.053078431372549,0.11521112855697,0.182385076912174,0.0276558690739419,5.28162614858723e-17,0.00603423833264167,0.057091468209583,0.0521420770617984,0.0515537145934607,-1.02852942973735,0.00155143090023513,-0.109276374066557,0.0483536307603322,1,"2020-03-04 13:28:17","Low"
4600,0.313,0,-0.00130035088401436,0.00164045636622745,0.951970750001414,1.69041229702849e-06,0.348254901960784,0.00121568627451002,0,1.2490009027033e-16,0.943201817305499,0.00370200682388433,-0.0340392156862745,0.0012156862745098,-0.00130035088401452,0.00164045636622752,0.00776969119673489,0.00311999483529665,0.34776862745098,1.94289029309402e-17,0.943592715744395,-0.0254686274509804,-0.00386981161091411,0.007151641187051,0.347039215686274,-1.11022302462516e-16,0.940527523413917,0.348254901960784,1.66533453693773e-16,0.946544359514665,-0.0352549019607843,-0.0586960282659081,-0.0143098714575847,0.0267450980392157,0.000321085394015008,0.0114413652014084,0.000611033936802111,9.0544904213626e-17,0.00195796510453924,0.0225112834506556,0.0129295064740237,0.00540005462495029,-1.1645385845965,0.00168615067677491,-0.353699261465317,0.00240714366379846,1,"2020-03-04 15:37:17","Resting"
4595,0.375,0,-0.00391457193202688,0.00306617150826872,0.951960258890391,2.18641957115961e-05,0.348254901960784,0.00516666666666749,-8.32667268468869e-17,6.93889390390727e-17,0.941259530145062,0.00613134308792607,0.0261372549019608,0.0072941176470588,-0.00391457193202676,0.00306617150826875,0.00903125005787276,0.0069519957252458,0.34965294117647,-6.38378239159466e-17,0.940034840944575,0.0191470588235294,-0.00383703013121838,0.00880409079037069,0.345823529411765,-1.66533453693773e-16,0.931790749041865,0.356764705882353,5.55111512312578e-17,0.945163660971348,-0.0364705882352941,-0.00885391919643252,-0.0323539752250032,0.0291764705882353,0.0141030148416681,0.0201397148654852,0.00346720258385091,6.5619919968819e-17,0.00425392476695418,0.0189193505172567,0.00483457249419593,0.0110652022314646,-1.16102184147406,0.00283681387464751,-0.354175723083169,0.00686289285582903,1,"2020-03-04 15:37:07","Resting"
1554,0,0,0.0215831273691694,0.0473943320642974,1.04003621623842,0.0326179230675603,-0.00308823529411765,0.0101911764705882,-8.32667268468869e-17,2.22044604925031e-16,1.03763817227739,0.00138753620839505,0.00308823529411765,0.0101911764705882,0.0215831273691694,0.0473943320642975,0.00176539521107629,0.0310356622402369,-0.00389117647058823,-4.44089209850062e-17,1.03743205342999,0.00389117647058823,0.00442626492171232,-0.00216428325134431,-0.0148235294117647,-2.22044604925031e-16,1.03553950820277,0.00617647058823529,2.22044604925031e-16,1.03856615976284,-0.00617647058823529,-0.0417550502931167,-0.0305882826220421,0.0148235294117647,0.0339049381583187,0.0567898825351884,0.00639087616248376,1.28113144195027e-16,0.000923066257694605,0.00639087616248376,0.0291641683981818,0.0245919067893804,-1.02389193529399,0.01165881927581,0.00297481809131313,0.00983212817668442,1,"2020-03-04 13:55:45","Resting"
2179,0.313,0.01575,0.002970918498024,0.0425564559449689,0.954258016932979,0.0313206883434582,0.161950980392157,0.109171568627451,-5.55111512312578e-17,1.11022302462516e-16,0.956720686272307,0.0141191164254441,0.130852941176471,0.067529411764706,0.00297091849802409,0.0425564559449689,-0.0134853395392095,0.0184022823734701,0.162701960784314,-5.82867087928207e-17,0.958634100077523,0.128598039215686,-0.00533913552221926,-0.0161191352306963,0.0454705882352941,-2.22044604925031e-16,0.942394513497181,0.279725490196078,1.11022302462516e-16,0.97647922076663,0.0332745098039215,-0.050645134838688,-0.0495100753048747,0.201333333333333,0.0199393503455554,0.000420734505632375,0.0707680748877554,8.34612755392996e-17,0.00990137223349062,0.0465969310544212,0.0235863985508235,0.014174925493644,-1.03765508356934,0.0161002242287773,-0.167684889982555,0.112940628162862,1,"2020-03-04 14:16:35","Resting"
1834,0.438,0.063,0.0218618717618528,0.0929903937361801,0.922569150908158,0.0936749891771488,0.386323529411765,0.0205049019607838,-5.55111512312578e-17,5.55111512312578e-17,0.908083376164299,0.00177378503492731,0.0325490196078431,0.0587058823529412,0.0218618717618528,0.0929903937361802,0.0156515359092712,0.0883024300412118,0.384609803921569,-3.33066907387547e-17,0.908935294806344,0.0219401960784314,0.00944641993837981,0.00221355907110422,0.358607843137255,-1.66533453693773e-16,0.90192839519851,0.406980392156863,1.11022302462516e-16,0.920877760440115,-0.0622941176470588,-0.164185115171981,-0.178423411456419,0.111235294117647,0.0872478864933817,0.0882779590389366,0.013832238435261,6.59281411104564e-17,0.00402359306317615,0.052732459603911,0.0665605283492684,0.0734981103141226,-1.04141129596245,0.0177842063275402,-0.402691589659248,0.0196994811166392,1,"2020-03-04 14:05:05","Low"
2553,0.063,0,0.00559707140891313,0.030952479237243,1.00776667576957,0.0548161512824601,0.0719803921568627,0.0118774509803922,-1.11022302462516e-16,1.38777878078146e-17,1.01768907616609,0.00128787849857748,-0.00837254901960784,0.0128088235294118,0.00559707140891323,0.030952479237243,-0.00992240039652281,0.0534421865232257,0.0716578431372549,-9.43689570931385e-17,1.01839841147581,-0.00555784313725491,-0.00570636309415766,0.00856146279198246,0.0554509803921569,-1.66533453693773e-16,1.01768907616609,0.0848823529411765,5.55111512312578e-17,1.0201257998126,-0.0218823529411765,-0.0298382269163577,-0.0120823440877042,0.0413333333333333,0.00679651844693502,0.0449496692661756,0.00848641041067845,4.44819020054572e-17,0.000895009489809635,0.0136325268034018,0.0158393424521022,0.0266339015403767,-1.05720409123387,0.000264147788894942,-0.0706116406714429,0.0116224385992169,1,"2020-03-04 14:29:03","Resting"
8763,0.438,0,-0.0013517150269553,0,0.901386805354109,0,0.438,0,0,0,0.899365805859297,0,0,0,-0.00135171502695533,0,0.00202099949481171,0,0.438,0,0.899449991861152,0,-0.00125872461879779,0.00193692042878406,0.438,0,0.899028019076695,0.438,0,0.90037655926915,0,-0.00135171502695533,0.00101100678754148,0,-0.0006750988028257,0.00235940358879913,0,0,0.000325705643939909,0,0.000229334697290202,0.000325519995458594,-0.981294129503901,0,-0.453201583271696,0,1,"2020-03-04 17:56:03","Resting"
287,0,0.07875,0.0107679923153563,0.0583613641418759,1.06828627556507,0.130612340580586,-0.111470588235294,0.0488774509803919,-5.55111512312578e-17,1.11022302462516e-16,1.03688370689811,0.0105012507429549,0.0890392156862743,0.0849460784313728,0.0107679923153563,0.0583613641418758,0.0277005231358081,0.131982740020587,-0.0992666666666667,-4.71844785465692e-17,1.03912557425024,0.0897666666666667,0.0136705611848431,0.0151074678079698,-0.126352941176471,-1.66533453693773e-16,1.02585581998578,-0.050843137254902,1.11022302462516e-16,1.05226405803285,-0.010156862745098,-0.1156036314417,-0.175404848772818,0.188098039215686,0.114056698781719,0.168597508433443,0.0276425084633355,7.6992269997423e-17,0.00732422690892356,0.0646077944034231,0.0562837229790309,0.0972118506977336,-0.95610915612962,0.00692283876784072,0.107324353496041,0.0481614611457177,1,"2020-03-04 13:13:31","Ground"
1758,0.1565,0.063,-0.0649666201036081,0.0421758753731763,1.00888641292141,0.0447591622233467,0.184598039215687,0.0508970588235295,0,5.55111512312578e-17,0.992294671381813,0.0156520305435953,-0.0164803921568627,0.0363480392156863,-0.0649666201036081,0.0421758753731764,0.0249163512691837,0.055835616247781,0.18056862745098,1.11022302462515e-17,0.992488546412143,-0.0178686274509804,-0.0791973473108478,0.0172166968310469,0.136196078431373,-1.11022302462516e-16,0.982690474868046,0.214686274509804,1.66533453693773e-16,1.00851322139274,-0.0896862745098039,-0.219773444885847,-0.0886909025282015,0.0623333333333333,0.0280257511195861,0.0823814570544945,0.0275140128460318,7.33791160042901e-17,0.00883429479919571,0.0437713999544816,0.0583414228127101,0.0452629859851988,-1.1399744561348,0.00338349339152488,-0.183932292005563,0.052565060429954,1,"2020-03-04 14:02:33","Low"
769,0.375,0,-0.019024609979247,0.0403458924023258,0.954026549861378,0.0529190240063503,0.339529411764706,0.0582500000000005,-5.55111512312578e-17,1.66533453693773e-16,0.935210035723068,0.017536573312221,0.0354705882352941,0.0582500000000001,-0.0190246099792469,0.040345892402326,0.00453545041128806,0.0419912061730394,0.333121568627451,-6.38378239159463e-17,0.936588771928978,0.041878431372549,-0.0081533553136715,-0.00360128037193307,0.285725490196078,-1.66533453693773e-16,0.926239347218232,0.365274509803922,1.11022302462516e-16,0.950049847940466,0.00972549019607843,-0.0312954493459009,-0.0472431281472285,0.0892745098039215,0.0172776809719844,0.0246360743782753,0.0304097240084788,8.30717225350551e-17,0.00898113555170674,0.0304097240084786,0.0199457845473484,0.0224265285865059,-0.998378481963553,0.00730374713941917,-0.348253751685271,0.0615441320107329,1,"2020-03-04 13:29:35","Resting"
4080,0.375,0,-0.000890060068906684,0.000797292201401846,0.929297157960291,1.10564847999317e-06,0.382274509803922,0.00301470588235275,-5.55111512312578e-17,1.11022302462516e-16,0.922245168723981,0.0026537481828085,-0.00604901960784316,0.00301470588235293,-0.000890060068906657,0.000797292201401923,0.00705160592295797,0.00265299003973374,0.382429411764706,-1.94289029309402e-17,0.921645338105496,0.00202058823529413,-0.00123584828703049,0.00765120636051396,0.379941176470588,-1.11022302462516e-16,0.91832182770462,0.388823529411765,1.11022302462516e-16,0.92315866689313,-0.0138235294117647,-0.00252026217267517,0.00613849106716135,0.0580588235294118,-0.000139839286671268,0.0109723390039527,0.00271463191075616,6.04751155406706e-17,0.00174133319180002,0.0236348518784214,0.000653026550039335,0.00174043431803702,-1.22630791341734,0.000857952292190101,-0.392947226127633,0.00388958006401652,1,"2020-03-04 15:19:57","Resting"
1443,0.125,0,1.66533453693773e-16,0,1.00778221853732,0,0.1355,0.0117352941176475,1.66533453693773e-16,0,1.00778221853732,0,-0.0105,0.0117352941176471,0,0,0,0,0.135561764705882,1.66533453693773e-16,1.00778221853732,-0.0105617647058823,0,0,0.125,1.66533453693773e-16,1.00778221853732,0.147235294117647,1.66533453693773e-16,1.00778221853732,-0.022235294117647,0,0,0,0,0,0.00720823491008947,0,0,0.00720823491008937,0,0,-1.05165021254837,0,-0.133652071668108,0.0114377798462505,1,"2020-03-04 13:52:03","Resting"
6777,0.063,0.063,-0.00386928923670363,0.0205770754183877,1.03941165825562,0.086378869154863,0.0780882352941177,0.0134852941176471,-5.55111512312578e-17,5.55111512312582e-17,1.01954813376993,0.00201239840421019,-0.0157156862745098,0.0887401960784314,-0.00386928923670366,0.0205770754183878,0.0192261206323473,0.0856331788696948,0.0744196078431373,-6.66133814775094e-17,1.01934912272299,-0.0179196078431373,-0.00641940334040665,0.0177705807941595,0.0504901960784314,-1.66533453693773e-16,1.01665425749229,0.0848627450980392,5.55111512312578e-17,1.02127885469094,-0.0848627450980392,-0.0903858724474612,-0.0317533388053662,0.0585490196078431,0.0430114004279603,0.069530982019558,0.0107145324682826,6.88168610771684e-17,0.00135399908858915,0.050297642147531,0.0294670464871955,0.0402941008678914,-0.955403168677633,0.009312227811895,-0.076414965498373,0.0132852222412651,1,"2020-03-04 16:49:51","Low"
8079,-0.375,0.0155,0.0277495508267117,0.0464823483312047,0.975853722271145,0.0798376775197416,-0.380764705882353,0.0073186274509805,-5.55111512312578e-17,6.93889390390727e-17,0.976436986310079,0.00656424348230555,0.00454901960784312,0.0242156862745098,0.0277495508267118,0.0464823483312049,-0.0012682152774825,0.0739870068679792,-0.382260784313725,-6.93889390390723e-17,0.974721301440861,0.0102107843137255,0.0274575949810473,-0.00489416238159656,-0.388725490196078,-2.22044604925031e-16,0.969189709401858,-0.376843137254902,1.11022302462516e-16,0.980038775723868,-0.116196078431373,-0.0518323838432687,-0.196738389355877,0.0757254901960784,0.182430912073561,0.136276695176329,0.004092265870675,7.82459579050132e-17,0.00372422877175266,0.0472959693236084,0.0487655785241476,0.0714223169738103,-0.906144641671773,0.00567844120426952,0.372878041784231,0.00479999524588748,1,"2020-03-04 17:33:15","Ground"
7963,-0.438,0.062,-0.0365758974716067,0.0375449496394307,0.944998855054343,0.0518150339648131,-0.476372549019608,0.0429754901960785,0,5.55111512312578e-17,0.936806632198961,0.0076643721558749,0.0212058823529412,0.0660833333333334,-0.0365758974716067,0.0375449496394308,0.00710384331423902,0.0519946419237068,-0.469861764705882,-2.4980018054066e-17,0.938699475937189,0.00701176470588236,-0.0304139703296562,-0.0140124366619554,-0.493549019607843,-1.66533453693773e-16,0.931878228048495,-0.431058823529412,1.11022302462516e-16,0.950154085320689,-0.131941176470588,-0.0809180292061088,-0.133964059789013,0.0555490196078431,0.0362705601147261,0.062519649816845,0.0230742696900791,7.74124219299575e-17,0.00555632332712187,0.0519796657090126,0.0306384954389214,0.0475590516260052,-0.965558125580028,0.00646818833101404,0.470428432025312,0.0397446475267486,1,"2020-03-04 17:29:23","Ground"
3131,0.438,0.062,-0.000444412824267104,0.00115469966089693,0.871170275546014,2.17468877017346e-07,0.471313725490196,0.00243137254901998,5.55111512312578e-17,5.55111512312578e-17,0.870017780115017,0.000443648973701971,-0.0314901960784314,0.062,-0.000444412824267144,0.00115469966089699,0.00115258353220947,0.00044347277127651,0.471313725490196,3.33066907387547e-17,0.869991171423817,-0.0103637254901961,0.000141544405072062,0.00117900107494255,0.468882352941176,-1.11022302462516e-16,0.868865310238382,0.473745098039216,5.55111512312578e-17,0.870727415345302,-0.0357450980392157,-0.000890004593962782,0.000442298129677827,0.0299019607843137,0.00115339668873156,0.00230471214061514,0.00147578716381776,4.18519127645707e-17,0.000476416285637051,0.0301052999145301,0.000733063938714103,0.000476544828925784,-1.20278270773199,0.0013254578631301,-0.496470824126745,0.00194721210794901,1,"2020-03-04 14:48:19","Resting"
4236,0.438,0.063,0.0141278993912656,0.0213905204049332,0.871055912360848,0.0582169046290509,0.398470588235294,0.00277941176470575,1.11022302462516e-16,0,0.907157198407238,0.00114154210030692,0.0370588235294118,0.0608382352941177,0.0141278993912655,0.0213905204049333,-0.0349597439460828,0.0569356417428963,0.398779411764706,1.08246744900953e-16,0.906821447305978,0.0108705882352941,0.00675156197923165,-0.0153934839330016,0.396,-5.55111512312578e-17,0.904874307354743,0.400941176470588,1.66533453693773e-16,0.90986506936163,-0.0247058823529412,-0.00796587248596074,-0.0361078935610677,0.0407647058823529,0.0145295742196385,0.024391902120478,0.00164638143965387,5.24310173826332e-17,0.0012807338731007,0.0315235115314772,0.010621676408183,0.0282493519963548,-1.21997183562525,0.000843466884452582,-0.414344286887526,0.00326578333973898,1,"2020-03-04 15:25:09","Resting"
4933,0.5,0,-0.000136108575628652,0.00196212234606602,0.87116922105771,0.00566381063970522,0.5,0,-5.55111512312578e-17,1.11022302462516e-16,0.860168252108086,0.00357730911075893,0,0,-0.000136108575628682,0.00196212234606595,0.0105539451904158,0.00896756604933225,0.5,-1.38777878078145e-17,0.859069546526806,0,0.000504549152121577,-0.000783575131692831,0.5,-1.11022302462516e-16,0.85659240968181,0.5,5.55111512312578e-17,0.860854403328074,0,-0.0588841886058777,-0.0482369450472047,0,0.0225480625684899,0.0145764666989881,0,6.20633538311819e-17,0.00174746917726646,0,0.0167203942814014,0.0240513870612805,-1.20298500558058,0.00315395429780985,-0.526542296660273,0.00181114316741893,1,"2020-03-04 15:48:23","Resting"
5177,0.438,0,0.00596875817255187,0.0595994088515153,0.894906706839274,0.024779747068197,0.427617647058823,0.00748529411764776,5.55111512312578e-17,5.55111512312578e-17,0.900637997199336,0.000447229205418176,0.0103823529411765,0.00748529411764704,0.00596875817255183,0.0595994088515153,-0.00615308698421992,0.0246030718173017,0.426988235294118,4.71844785465692e-17,0.900625206021412,0.00471176470588234,-0.00696266594290424,-0.0109891810994244,0.422176470588235,0,0.899614748165715,0.431823529411765,1.11022302462516e-16,0.901536210813476,-0.0568235294117647,-0.0522209715875442,-0.030796219996878,0.0158235294117647,0.0290206453482167,0.0513124509986445,0.00361128184489485,3.72380122987092e-17,0.000466512879882031,0.0210948145705172,0.0313380921383308,0.0212048475243856,-1.15923233160253,0.00569622701079253,-0.443448732190254,0.00662180247787258,1,"2020-03-04 15:56:31","Resting"
2455,0.063,0.063,-0.0265968735911118,0.0693683711151618,1.04047311549313,0.0875090633097551,0.0351470588235294,0.0156617647058823,-5.55111512312578e-17,1.2490009027033e-16,1.02901300784895,0.00312376104145273,0.0161862745098039,0.051014705882353,-0.0265968735911116,0.0693683711151619,0.0132206898765454,0.0774837868481473,0.0363764705882353,-4.16333634234434e-17,1.03019199394243,0.00772352941176471,-0.034035282761469,0.0164869673729913,0.0247058823529412,-2.22044604925031e-16,1.0252135481451,0.0525686274509804,1.11022302462516e-16,1.04006781656422,-0.0296274509803922,-0.115965040453486,-0.044793245448757,0.0346078431372549,0.0456570974188305,0.0682162271793112,0.00955303463142345,8.22870841963055e-17,0.00401356537538386,0.0238674961965838,0.0461055676219115,0.0373448726635518,-0.996356476590583,0.024923412487979,-0.0341786563281215,0.0153427668064687,1,"2020-03-04 14:25:47","Low"
6094,0.375,0.062,-0.0195053278288599,0.0590165490529111,0.908538408173014,0.0350073992649589,0.285372549019608,0.0152009803921572,0,5.55111512312578e-17,0.950337598149426,0.00549427131313895,0.0786274509803921,0.0421813725490195,-0.0195053278288599,0.0590165490529111,-0.0401378721630909,0.0435702524556056,0.285225490196078,8.32667268468865e-18,0.951095506404062,0.0648745098039216,-0.00837906673164604,-0.023964576138608,0.261254901960784,-1.11022302462516e-16,0.937078093504295,0.311705882352941,1.11022302462516e-16,0.961706500207485,-0.0137058823529412,-0.103944088899365,-0.0822882632440605,0.0941372549019608,0.0916980842739871,0.104418933429939,0.0138195340748586,6.30999742328461e-17,0.00593314168188267,0.0324934058065784,0.0508479215516263,0.053684630324928,-1.11677128143282,0.00304772663310993,-0.292551626294595,0.014982046383114,1,"2020-03-04 16:27:05","Low"
