Name,threshold,ID,IndMean,IndMax,SpeciesMean,SpeciesMeanMax,Species,LogMass,Device,DeviceAttachment
Clemente_Impala,inactive,10,0.0167345998325485,0.0499991881054592,0.0119469371318639,0.0499999526120121,Common Impala,4.69,Axivity,Collar
Clemente_Impala,inactive,5,0.00794527142695192,0.0499997902906054,0.0119469371318639,0.0499999526120121,Common Impala,4.69,Axivity,Collar
Clemente_Impala,inactive,12,0.0186724049518535,0.0499999263128183,0.0119469371318639,0.0499999526120121,Common Impala,4.69,Axivity,Collar
Clemente_Impala,inactive,6,0.0122096258266821,0.0499995399711484,0.0119469371318639,0.0499999526120121,Common Impala,4.69,Axivity,Collar
Clemente_Impala,inactive,13,0.00863152556731465,0.049999466831604,0.0119469371318639,0.0499999526120121,Common Impala,4.69,Axivity,Collar
Clemente_Impala,inactive,7,0.00986094559914295,0.0499996871744873,0.0119469371318639,0.0499999526120121,Common Impala,4.69,Axivity,Collar
Clemente_Impala,inactive,14,0.00852460570967747,0.0499999526120121,0.0119469371318639,0.0499999526120121,Common Impala,4.69,Axivity,Collar
Clemente_Impala,inactive,8,0.0117199056632354,0.0499976545533431,0.0119469371318639,0.0499999526120121,Common Impala,4.69,Axivity,Collar
Clemente_Impala,inactive,15,0.0104687022835994,0.0499985730581064,0.0119469371318639,0.0499999526120121,Common Impala,4.69,Axivity,Collar
Clemente_Impala,inactive,9,0.0152994616307315,0.0499996030912682,0.0119469371318639,0.0499999526120121,Common Impala,4.69,Axivity,Collar
Clemente_Kudu,active,6017913_0000000000,0.224369515189723,2.07825411857401,0.224369515189723,2.07825411857401,Greater Kudu,5.26,Axivity,Collar
Clemente_Kudu,inactive,6017913_0000000000,0.00834621323758565,0.0499908944080613,0.00834621323758565,0.0499908944080613,Greater Kudu,5.26,Axivity,Collar
Dickinson_Goat,active,barb,0.165584184476844,1.53270151207817,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,active,shel,0.148034181592949,2.27461141429079,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,active,bett,0.149519537869135,2.0087574436063,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,active,wilm,0.120352581132113,0.699146226509856,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,active,devi,0.109192403694322,1.41943788525671,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,active,hann,0.13783895001029,1.53843975325968,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,active,pixi,0.136253144274635,2.10777694472626,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,active,popp,0.13081266638111,1.6671964824331,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,active,prim,0.141583312719442,1.91520740217802,0.137685662461205,2.27461141429079,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,inactive,devi,0.0292850856191088,0.0499815141497421,0.0305446787535109,0.049999834426524,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,inactive,hann,0.0297203956833636,0.0499795381359569,0.0305446787535109,0.049999834426524,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,inactive,pixi,0.0274054147061249,0.0498668826628675,0.0305446787535109,0.049999834426524,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,inactive,popp,0.0270563798894675,0.0499991833913229,0.0305446787535109,0.049999834426524,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,inactive,prim,0.0297972623504826,0.0499378411608889,0.0305446787535109,0.049999834426524,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,inactive,barb,0.0335926821582943,0.0499844137939473,0.0305446787535109,0.049999834426524,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,inactive,shel,0.0292346103837749,0.049999834426524,0.0305446787535109,0.049999834426524,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,inactive,bett,0.036018970682468,0.0499668790777428,0.0305446787535109,0.049999834426524,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Goat,inactive,wilm,0.032791307308513,0.0499453852254042,0.0305446787535109,0.049999834426524,African pygmy goats (Capra aegagrus hircus),4.41,Daily Diary,Collar
Dickinson_Ibex,active,bern,0.140168973399195,1.81977800383452,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,active,dais,0.190940800158549,2.13171468534998,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,active,eliz,0.165156085796322,3.30763817401556,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,active,elli,0.1868279096412,2.09634394850059,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,active,gree,0.144732441303476,2.10973633480397,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,active,lily,0.203126324674032,2.19169774866598,0.171825422495463,3.30763817401556,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,inactive,bern,0.0293795240472849,0.0499639814434254,0.0307314869819644,0.0499903270433814,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,inactive,dais,0.0334976232156924,0.0499866044250358,0.0307314869819644,0.0499903270433814,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,inactive,eliz,0.0297401798482554,0.0499857751071781,0.0307314869819644,0.0499903270433814,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,inactive,elli,0.0315995848077087,0.0498658224613877,0.0307314869819644,0.0499903270433814,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,inactive,gree,0.0284164172905292,0.0499537166486476,0.0307314869819644,0.0499903270433814,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dickinson_Ibex,inactive,lily,0.0317555926823157,0.0499903270433814,0.0307314869819644,0.0499903270433814,Alpine ibex (Capra ibex),4.66,Daily Diary,Collar
Dissanayake_Calf,active,1302,0.251268435336961,2.26425817877891,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1320,0.192435954716411,1.90738639636901,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1303,0.137139432961872,2.0085500655745,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1328,0.194463646841381,1.88665506253063,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1306,0.192695574228632,2.01166491968591,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1329,0.152202728067073,1.37075514402928,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1308,0.250274915773305,1.72356182521497,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1333,0.15036852956582,1.89204207341774,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1312,0.174218324986429,2.12483505996495,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1335,0.406696992522897,1.92367992354262,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
Dissanayake_Calf,active,1314,0.171804128793839,1.99789152032013,0.190290214536609,2.26425817877891,Holstein Friesian and Jersey,5,,Collar
